
Scan Time:     2014-12-07 13:56:13
Target File:   J180ND2H.F4
MD5 Checksum:  26e8d41213d7ecbe5ea671fc5868462e

DECIMAL       HEXADECIMAL     ENTROPY
--------------------------------------------------------------------------------
4530176       0x452000        0.975785
4531200       0x452400        0.972725
4532224       0x452800        0.977914
4533248       0x452C00        0.976262
4534272       0x453000        0.979320
4535296       0x453400        0.972480
4536320       0x453800        0.973009
4537344       0x453C00        0.971602
4538368       0x454000        0.975165
4539392       0x454400        0.975786
4540416       0x454800        0.970307
4541440       0x454C00        0.972712
4542464       0x455000        0.971490
4543488       0x455400        0.971212
4544512       0x455800        0.967129
4545536       0x455C00        0.965282
4546560       0x456000        0.961764
4547584       0x456400        0.936546
4548608       0x456800        0.919693
4549632       0x456C00        0.969359
4550656       0x457000        0.973254
4551680       0x457400        0.974045
4552704       0x457800        0.976463
4553728       0x457C00        0.974453
4554752       0x458000        0.974523
4555776       0x458400        0.977672
4556800       0x458800        0.974869
4557824       0x458C00        0.971806
4558848       0x459000        0.972063
4559872       0x459400        0.970213
4560896       0x459800        0.973484
4561920       0x459C00        0.973065
4562944       0x45A000        0.975151
4563968       0x45A400        0.972610
4564992       0x45A800        0.969700
4566016       0x45AC00        0.975446
4567040       0x45B000        0.974421
4568064       0x45B400        0.971178
4569088       0x45B800        0.970514
4570112       0x45BC00        0.947398
4571136       0x45C000        0.970564
4572160       0x45C400        0.979053
4573184       0x45C800        0.975844
4574208       0x45CC00        0.976446
4575232       0x45D000        0.973969
4576256       0x45D400        0.978486
4577280       0x45D800        0.975194
4578304       0x45DC00        0.973374
4579328       0x45E000        0.974052
4580352       0x45E400        0.977951
4581376       0x45E800        0.975698
4582400       0x45EC00        0.958475
4583424       0x45F000        0.966333
4584448       0x45F400        0.977730
4585472       0x45F800        0.966744
4586496       0x45FC00        0.973819
4587520       0x460000        0.974765
4588544       0x460400        0.975274
4589568       0x460800        0.968174
4590592       0x460C00        0.972250
4591616       0x461000        0.971140
4592640       0x461400        0.975909
4593664       0x461800        0.975002
4594688       0x461C00        0.978403
4595712       0x462000        0.977441
4596736       0x462400        0.973099
4597760       0x462800        0.959280
4598784       0x462C00        0.956223
4599808       0x463000        0.977161
4600832       0x463400        0.974767
4601856       0x463800        0.969548
4602880       0x463C00        0.973222
4603904       0x464000        0.973151
4604928       0x464400        0.977348
4605952       0x464800        0.969897
4606976       0x464C00        0.976944
4608000       0x465000        0.975669
4609024       0x465400        0.975252
4610048       0x465800        0.974359
4611072       0x465C00        0.974581
4612096       0x466000        0.968395
4613120       0x466400        0.952187
4614144       0x466800        0.974357
4615168       0x466C00        0.972730
4616192       0x467000        0.974825
4617216       0x467400        0.973344
4618240       0x467800        0.975982
4619264       0x467C00        0.974095
4620288       0x468000        0.975022
4621312       0x468400        0.973457
4622336       0x468800        0.973072
4623360       0x468C00        0.974741
4624384       0x469000        0.969443
4625408       0x469400        0.974153
4626432       0x469800        0.973832
4627456       0x469C00        0.972758
4628480       0x46A000        0.976033
4629504       0x46A400        0.974974
4630528       0x46A800        0.973647
4631552       0x46AC00        0.828539
4632576       0x46B000        0.969520
4633600       0x46B400        0.966614
4634624       0x46B800        0.975204
4635648       0x46BC00        0.974199
4636672       0x46C000        0.976460
4637696       0x46C400        0.977896
4638720       0x46C800        0.973558
4639744       0x46CC00        0.977263
4640768       0x46D000        0.972639
4641792       0x46D400        0.975869
4642816       0x46D800        0.971557
4643840       0x46DC00        0.969145
4644864       0x46E000        0.970776
4645888       0x46E400        0.971194
4646912       0x46E800        0.977905
4647936       0x46EC00        0.975475
4648960       0x46F000        0.974516
4649984       0x46F400        0.973969
4651008       0x46F800        0.977920
4652032       0x46FC00        0.976485
4653056       0x470000        0.970260
4654080       0x470400        0.976236
4655104       0x470800        0.967733
4656128       0x470C00        0.960940
4657152       0x471000        0.951436
4658176       0x471400        0.920084
4659200       0x471800        0.892574
4660224       0x471C00        0.879553
4661248       0x472000        0.881619
4662272       0x472400        0.882115
4663296       0x472800        0.874480
4664320       0x472C00        0.919376
4665344       0x473000        0.923824
4666368       0x473400        0.946141
4667392       0x473800        0.947559
4668416       0x473C00        0.926157
4669440       0x474000        0.936053
4670464       0x474400        0.929846
4671488       0x474800        0.963544
4672512       0x474C00        0.966209
4673536       0x475000        0.955600
4674560       0x475400        0.970808
4675584       0x475800        0.972928
4676608       0x475C00        0.975673
4677632       0x476000        0.973158
4678656       0x476400        0.975820
4679680       0x476800        0.975549
4680704       0x476C00        0.970860
4681728       0x477000        0.974335
4682752       0x477400        0.976844
4683776       0x477800        0.975147
4684800       0x477C00        0.972361
4685824       0x478000        0.972595
4686848       0x478400        0.975716
4687872       0x478800        0.968581
4688896       0x478C00        0.972783
4689920       0x479000        0.977743
4690944       0x479400        0.978480
4691968       0x479800        0.973652
4692992       0x479C00        0.974112
4694016       0x47A000        0.970736
4695040       0x47A400        0.974312
4696064       0x47A800        0.972099
4697088       0x47AC00        0.974045
4698112       0x47B000        0.978766
4699136       0x47B400        0.975666
4700160       0x47B800        0.976895
4701184       0x47BC00        0.974099
4702208       0x47C000        0.975023
4703232       0x47C400        0.968450
4704256       0x47C800        0.970957
4705280       0x47CC00        0.974029
4706304       0x47D000        0.962758
4707328       0x47D400        0.952926
4708352       0x47D800        0.883853
4709376       0x47DC00        0.961756
4710400       0x47E000        0.972483
4711424       0x47E400        0.970697
4712448       0x47E800        0.976801
4713472       0x47EC00        0.975745
4714496       0x47F000        0.970012
4715520       0x47F400        0.975327
4716544       0x47F800        0.972261
4717568       0x47FC00        0.968439
4718592       0x480000        0.972153
4719616       0x480400        0.975829
4720640       0x480800        0.973897
4721664       0x480C00        0.976466
4722688       0x481000        0.973970
4723712       0x481400        0.973706
4724736       0x481800        0.970491
4725760       0x481C00        0.976355
4726784       0x482000        0.972872
4727808       0x482400        0.971599
4728832       0x482800        0.970835
4729856       0x482C00        0.969997
4730880       0x483000        0.976852
4731904       0x483400        0.965961
4732928       0x483800        0.974658
4733952       0x483C00        0.972482
4734976       0x484000        0.973867
4736000       0x484400        0.963486
4737024       0x484800        0.966320
4738048       0x484C00        0.975453
4739072       0x485000        0.975606
4740096       0x485400        0.977940
4741120       0x485800        0.973532
4742144       0x485C00        0.972853
4743168       0x486000        0.977723
4744192       0x486400        0.975408
4745216       0x486800        0.975859
4746240       0x486C00        0.978108
4747264       0x487000        0.976411
4748288       0x487400        0.975198
4749312       0x487800        0.970794
4750336       0x487C00        0.968801
4751360       0x488000        0.978413
4752384       0x488400        0.975280
4753408       0x488800        0.970381
4754432       0x488C00        0.970402
4755456       0x489000        0.976301
4756480       0x489400        0.975146
4757504       0x489800        0.978057
4758528       0x489C00        0.976407
4759552       0x48A000        0.974418
4760576       0x48A400        0.976594
4761600       0x48A800        0.977024
4762624       0x48AC00        0.963754
4763648       0x48B000        0.968056
4764672       0x48B400        0.974003
4765696       0x48B800        0.974695
4766720       0x48BC00        0.977846
4767744       0x48C000        0.972311
4768768       0x48C400        0.978222
4769792       0x48C800        0.971487
4770816       0x48CC00        0.977539
4771840       0x48D000        0.973807
4772864       0x48D400        0.973811
4773888       0x48D800        0.970186
4774912       0x48DC00        0.970535
4775936       0x48E000        0.969988
4776960       0x48E400        0.977593
4777984       0x48E800        0.971808
4779008       0x48EC00        0.976150
4780032       0x48F000        0.973247
4781056       0x48F400        0.967481
4782080       0x48F800        0.971898
